!	!	$.	neutral	0.332604/0.471554/0.195842	D
"	"	$(	neutral	0.292191/0.447523/0.260285	D
(	(	$(	neutral	0.313617/0.446087/0.240296	D
)	)	$(	neutral	0.334943/0.427278/0.237779	D
*	*	$(	neutral	0.27451/0.45098/0.27451	D
-	-	$(	neutral	0.298092/0.464229/0.237679	D
.	.	$.	neutral	0.281739/0.473789/0.244472	D
0	0	CA	neutral	0.277778/0.527778/0.194444	D
1	1	CA	neutral	0.276536/0.486034/0.23743	D
2	2	CA	neutral	0.234586/0.538346/0.227068	D
3	3	CA	neutral	0.205508/0.440678/0.353814	D
4	4	CA	neutral	0.272085/0.5053/0.222615	D
5	5	CA	neutral	0.386111/0.394444/0.219444	D
6	6	CA	neutral	0.205357/0.625/0.169643	D
7	7	CA	neutral	0.293333/0.44/0.266667	D
8	8	CA	neutral	0.336538/0.423077/0.240385	D
9	9	CA	neutral	0.318182/0.386364/0.295455	D
:	:	$.	neutral	0.299368/0.451862/0.24877	D
?	?	$.	neutral	0.155789/0.587368/0.256842	D
Abbild	Abbild	NN	neutral	-/-/-	D
Abdeckblech	Abdeckblech	NN	neutral	-/-/-	D
Abdeckgitter	Abdeckgitter	NN	neutral	-/-/-	D
Abdeckrost	Abdeckrost	NN	neutral	-/-/-	D
Abdeckung	Abdeckung	NN	neutral	0.454545/0.272727/0.272727	D
Abdruck	Abdruck	NN	neutral	0/0/1	D
Abdrucknehmen	Abdrucknehmen	NN	neutral	-/-/-	D
Abenteuer	Abenteuer	NN	neutral	0/1/0	D
Ablage	Ablage	NN	neutral	0.25/0.75/0	D
Ablagegestell	Ablagegestell	NN	neutral	-/-/-	D
Ablauf	Ablauf	NN	neutral	0/1/0	D
Ablaufregelung	Ablaufregelung	NN	neutral	-/-/-	D
Ablenkblech	Ablenkblech	NN	neutral	-/-/-	D
Ablenkplatte	Ablenkplatte	NN	neutral	-/-/-	D
Ablieferung	Ablieferung	NN	neutral	-/-/-	D
Abreicherung	Abreicherung	NN	neutral	-/-/-	D
Abruf	Abruf	NN	neutral	-/-/-	D
Abschlag	Abschlag	NN	neutral	0/0/1	D
Abschlagszahlung	Abschlagszahlung	NN	neutral	-/-/-	D
Abschnitt	Abschnitt	NN	neutral	-/-/-	D
Abseite	Abseite	NN	neutral	-/-/-	D
Absicht	Absicht	NN	neutral	0.25/0.75/0	D
Abspannung	Abspannung	NN	neutral	-/-/-	D
Abstinenzbewegung	Abstinenzbewegung	NN	neutral	-/-/-	D
Abtretung	Abtretung	NN	neutral	-/-/-	D
Abwehrspieler	Abwehrspieler	NN	neutral	-/-/-	D
Abwägung	Abwägung	NN	neutral	1/0/0	D
Advokat	Advokat	NN	neutral	-/-/-	D
Affekt	Affekt	NN	neutral	-/-/-	D
Affektion	Affektion	NN	neutral	-/-/-	D
Affinität	Affinität	NN	neutral	-/-/-	D
Aha-Erlebnis	Aha-Erlebnis	NN	neutral	-/-/-	D
Ahnung	Ahnung	NN	neutral	0.3/0.55/0.15	D
Akkommodationsbreite	Akkommodationsbreite	NN	neutral	-/-/-	D
Akkomodationsbreite	Akkomodationsbreite	NN	neutral	-/-/-	D
Akteur	Akteur	NN	neutral	1/0/0	D
Allgemeinplatz	Allgemeinplatz	NN	neutral	-/-/-	D
Alternative	Alternative	NN	neutral	0.431818/0.431818/0.136364	D
Analyse	Analyse	NN	neutral	0.75/0.25/0	D
Analysegerät	Analysegerät	NN	neutral	-/-/-	D
Anblick	Anblick	NN	neutral	0/0.5/0.5	D
Anbringung	Anbringung	NN	neutral	0.333333/0.333333/0.333333	D
Andruck	Andruck	NN	neutral	-/-/-	D
Anfahrt	Anfahrt	NN	neutral	-/-/-	D
Anfang	Anfang	NN	neutral	0.254237/0.542373/0.20339	D
Anfertigung	Anfertigung	NN	neutral	-/-/-	D
Anforderung	Anforderung	NN	neutral	0.166667/0.333333/0.5	D
Angelegenheit	Angelegenheit	NN	neutral	0.2/0.6/0.2	D
Anlage	Anlage	NN	neutral	0.214286/0.535714/0.25	D
Anlaß	Anlaß	NN	neutral	0.666667/0/0.333333	D
Anlegbarkeit	Anlegbarkeit	NN	neutral	-/-/-	D
Anlehnung	Anlehnung	NN	neutral	-/-/-	D
Anleitung	Anleitung	NN	neutral	0.511111/0.333333/0.155556	D
Anmerkung	Anmerkung	NN	neutral	0.333333/0.333333/0.333333	D
Annahme	Annahme	NN	neutral	0/0.5/0.5	D
Anpflanzung	Anpflanzung	NN	neutral	-/-/-	D
Anpressvorrichtungen	Anpressvorrichtungen	NN	neutral	-/-/-	D
Anprobe	Anprobe	NN	neutral	-/-/-	D
Anschauung	Anschauung	NN	neutral	-/-/-	D
Anschein	Anschein	NN	neutral	1/0/0	D
Ansehung	Ansehung	NN	neutral	-/-/-	D
Ansicht	Ansicht	NN	neutral	0.2/0.3/0.5	D
Ansteuerung	Ansteuerung	NN	neutral	1/0/0	D
Anstoß	Anstoß	NN	neutral	-/-/-	D
Antizyklone	Antizyklone	NN	neutral	-/-/-	D
Anvulkanisation	Anvulkanisation	NN	neutral	-/-/-	D
Anvulkanisieren	Anvulkanisieren	NN	neutral	-/-/-	D
Anzeige	Anzeige	NN	neutral	0.52/0.28/0.2	D
Apostel	Apostel	NN	neutral	-/-/-	D
Arbeit	Arbeit	NN	neutral	0.428571/0.311688/0.25974	D
Arbeitseinstellung	Arbeitseinstellung	NN	neutral	-/-/-	D
Areal	Areal	NN	neutral	-/-/-	D
Argument	Argument	NN	neutral	0.4/0.6/0	D
Argumentation	Argumentation	NN	neutral	-/-/-	D
Art	Art	NN	neutral	0.25/0.410714/0.339286	D
Aspiration	Aspiration	NN	neutral	-/-/-	D
Asyl	Asyl	NN	neutral	-/-/-	D
Aszendent	Aszendent	NN	neutral	-/-/-	D
Atemzug	Atemzug	NN	neutral	-/-/-	D
Aufarbeitung	Aufarbeitung	NN	neutral	-/-/-	D
Aufenthalt	Aufenthalt	NN	neutral	-/-/-	D
Auffassung	Auffassung	NN	neutral	0/0/1	D
Aufführung	Aufführung	NN	neutral	-/-/-	D
Aufgabenstellung	Aufgabenstellung	NN	neutral	0/1/0	D
Auflagergröße	Auflagergröße	NN	neutral	-/-/-	D
Auflagerkraft	Auflagerkraft	NN	neutral	-/-/-	D
Auflagerreaktion	Auflagerreaktion	NN	neutral	-/-/-	D
Aufsteller	Aufsteller	NN	neutral	-/-/-	D
Auftakt	Auftakt	NN	neutral	-/-/-	D
Aufteilung	Aufteilung	NN	neutral	-/-/-	D
Auftreten	Auftreten	NN	neutral	0.121212/0.69697/0.181818	D
Auftritt	Auftritt	NN	neutral	0.571429/0.428571/0	D
Augenblick	Augenblick	NN	neutral	0.333333/0.333333/0.333333	D
Augenbraue	Augenbraue	NN	neutral	-/-/-	D
Aus-Stellung	Aus-Stellung	NN	neutral	-/-/-	D
Ausbildungs	Ausbildungs	NN	neutral	-/-/-	D
Ausblühungen	Ausblühungen	NN	neutral	-/-/-	D
Ausdruck	Ausdruck	NN	neutral	0.357143/0.428571/0.214286	D
Ausführung	Ausführung	NN	neutral	0.4/0.466667/0.133333	D
Ausführungsform	Ausführungsform	NN	neutral	-/-/-	D
Ausgang	Ausgang	NN	neutral	0.333333/0.5/0.166667	D
Ausgangsdrossel	Ausgangsdrossel	NN	neutral	-/-/-	D
Ausgangsform	Ausgangsform	NN	neutral	-/-/-	D
Ausgestaltung	Ausgestaltung	NN	neutral	-/-/-	D
Auskehlung	Auskehlung	NN	neutral	-/-/-	D
Auskragung	Auskragung	NN	neutral	-/-/-	D
Auslastung	Auslastung	NN	neutral	-/-/-	D
Ausleger	Ausleger	NN	neutral	-/-/-	D
Auslenkung	Auslenkung	NN	neutral	-/-/-	D
Ausläufer	Ausläufer	NN	neutral	-/-/-	D
Ausnutzung	Ausnutzung	NN	neutral	1/0/0	D
Ausrichtung	Ausrichtung	NN	neutral	0.4/0.6/0	D
Aussehen	Aussehen	NN	neutral	0.283582/0.477612/0.238806	D
Aussichtspunkt	Aussichtspunkt	NN	neutral	-/-/-	D
Ausstanzer	Ausstanzer	NN	neutral	-/-/-	D
Ausstattungsfilm	Ausstattungsfilm	NN	neutral	-/-/-	D
Aussteifung	Aussteifung	NN	neutral	-/-/-	D
Ausstellung	Ausstellung	NN	neutral	-/-/-	D
Aussteuerungsweite	Aussteuerungsweite	NN	neutral	-/-/-	D
Ausströmreaktionskräfte	Ausströmreaktionskräfte	NN	neutral	-/-/-	D
Austastung	Austastung	NN	neutral	-/-/-	D
Ausweg	Ausweg	NN	neutral	-/-/-	D
Auswerteverfahren	Auswerteverfahren	NN	neutral	-/-/-	D
Auswertung	Auswertung	NN	neutral	0/0.666667/0.333333	D
Auswärtsspiel	Auswärtsspiel	NN	neutral	-/-/-	D
Auszug	Auszug	NN	neutral	0.25/0.25/0.5	D
Baby	Baby	NN	neutral	0.5625/0.3125/0.125	D
Bach	Bach	NN	neutral	0.25/0.5/0.25	D
Bahn	Bahn	NN	neutral	0.5/0/0.5	D
Balkenrost	Balkenrost	NN	neutral	-/-/-	D
Ballwechsel	Ballwechsel	NN	neutral	-/-/-	D
Bank	Bank	NN	neutral	0/0/1	D
Bankert	Bankert	NE	neutral	-/-/-	D
Bankschließfach	Bankschließfach	NN	neutral	-/-/-	D
Basis	Basis	NN	neutral	0.307692/0.461538/0.230769	D
Basisnetz	Basisnetz	NN	neutral	-/-/-	D
Bauhöhe	Bauhöhe	NN	neutral	0/1/0	D
Bauhütte	Bauhütte	NN	neutral	-/-/-	D
Baumkante	Baumkante	NN	neutral	-/-/-	D
Bausparkasse	Bausparkasse	NN	neutral	-/-/-	D
Baustahlgewebe	Baustahlgewebe	NN	neutral	-/-/-	D
Baustein-Freigabe	Baustein-Freigabe	NN	neutral	-/-/-	D
Becken	Becken	NN	neutral	-/-/-	D
Bedarf	Bedarf	NN	neutral	0.583333/0.333333/0.0833333	D
Bediengerät	Bediengerät	NN	neutral	-/-/-	D
Bedienungsfeld	Bedienungsfeld	NN	neutral	-/-/-	D
Begleichung	Begleichung	NN	neutral	-/-/-	D
Begriff	Begriff	NN	neutral	0.0909091/0.727273/0.181818	D
Begründung	Begründung	NN	neutral	0/0.5/0.5	D
Behandlung	Behandlung	NN	neutral	0.333333/0.333333/0.333333	D
Behälter	Behälter	NN	neutral	0.391304/0.304348/0.304348	D
Beispiel	Beispiel	NN	neutral	0.347305/0.383234/0.269461	D
Beispielsfall	Beispielsfall	NN	neutral	-/-/-	D
Beize	Beize	NN	neutral	-/-/-	D
Belletristik	Belletristik	NN	neutral	-/-/-	D
Bemerkung	Bemerkung	NN	neutral	0/1/0	D
Bemessung	Bemessung	NN	neutral	0/1/0	D
Berater	Berater	NN	neutral	-/-/-	D
Beratung	Beratung	NN	neutral	-/-/-	D
Bereifung	Bereifung	NN	neutral	-/-/-	D
Berichterstatter	Berichterstatter	NN	neutral	-/-/-	D
Berlocke	Berlocke	NN	neutral	-/-/-	D
Berührung	Berührung	NN	neutral	0/0.75/0.25	D
Bescheid	Bescheid	NN	neutral	0.25/0.75/0	D
Bescheinigungswesen	Bescheinigungswesen	NN	neutral	-/-/-	D
Beschlag	Beschlag	NN	neutral	-/-/-	D
Beschleuniger	Beschleuniger	NN	neutral	-/-/-	D
Beschluß	Beschluß	NN	neutral	-/-/-	D
Beschnittzugabe	Beschnittzugabe	NN	neutral	-/-/-	D
Besitzer	Besitzer	NN	neutral	0.461538/0.461538/0.0769231	D
Besitzübertragung	Besitzübertragung	NN	neutral	-/-/-	D
Bestimmung	Bestimmung	NN	neutral	0/0/1	D
Beton	Beton	NN	neutral	0.8/0.2/0	D
Betonung	Betonung	NN	neutral	-/-/-	D
Betrieb	Betrieb	NN	neutral	0.294118/0.458824/0.247059	D
Betriebsverfassungsgesetz	Betriebsverfassungsgesetz	NN	neutral	-/-/-	D
Beurteilung	Beurteilung	NN	neutral	0.142857/0.714286/0.142857	D
Bevorzugung	Bevorzugung	NN	neutral	-/-/-	D
Bewandtnis	Bewandtnis	NN	neutral	-/-/-	D
Beweggrund	Beweggrund	NN	neutral	-/-/-	D
Bewegung	Bewegung	NN	neutral	0.1875/0.5625/0.25	D
Bewusstwerdung	Bewusstwerdung	NN	neutral	-/-/-	D
Bewußtheit	Bewußtheit	NN	neutral	-/-/-	D
Bewußtsein	Bewußtsein	NN	neutral	-/-/-	D
Bewußtseinsbildung	Bewußtseinsbildung	NN	neutral	-/-/-	D
Bezugsformstück	Bezugsformstück	NN	neutral	-/-/-	D
Bild	Bild	NN	neutral	0.35533/0.380711/0.263959	D
Bildabstand	Bildabstand	NN	neutral	-/-/-	D
Bildhelligkeit	Bildhelligkeit	NN	neutral	-/-/-	D
Bildkontrastverstärkung	Bildkontrastverstärkung	NN	neutral	-/-/-	D
Bildnis	Bildnis	NN	neutral	-/-/-	D
Bindebogen	Bindebogen	NN	neutral	-/-/-	D
Bisexuelle	Bisexuelle	NN	neutral	-/-/-	D
Blattschraube	Blattschraube	NN	neutral	-/-/-	D
Bleiplombe	Bleiplombe	NN	neutral	-/-/-	D
Blende	Blende	NN	neutral	0/1/0	D
Blendrahmen	Blendrahmen	NN	neutral	-/-/-	D
Blitz	Blitz	NN	neutral	0.75/0.25/0	D
Block	Block	NN	neutral	0.5/0.166667/0.333333	D
Blocksatz	Blocksatz	NN	neutral	-/-/-	D
Blust	Blust	NN	neutral	-/-/-	D
Blutrot	Blutrot	NN	neutral	-/-/-	D
Boden	Boden	NN	neutral	0.301887/0.471698/0.226415	D
Bodenverfestiger	Bodenverfestiger	NN	neutral	-/-/-	D
Bodenwrange	Bodenwrange	NN	neutral	-/-/-	D
Bogenweiche	Bogenweiche	NN	neutral	-/-/-	D
Bohrarbeit	Bohrarbeit	NN	neutral	-/-/-	D
Bohrloch	Bohrloch	NN	neutral	0/0.666667/0.333333	D
Bohrung	Bohrung	NN	neutral	0/0.5/0.5	D
Bordell	Bordell	NN	neutral	-/-/-	D
Borstenhaar	Borstenhaar	NN	neutral	-/-/-	D
Brandprobe	Brandprobe	NN	neutral	-/-/-	D
Brandungswelle	Brandungswelle	NN	neutral	-/-/-	D
Bride	Bride	NN	neutral	-/-/-	D
Briefschluss	Briefschluss	NN	neutral	-/-/-	D
Brötchen	Brötchen	NN	neutral	0.4/0.4/0.2	D
Brückenpfeiler	Brückenpfeiler	NN	neutral	-/-/-	D
Bundstäbchen	Bundstäbchen	NN	neutral	-/-/-	D
Buttertoffee	Buttertoffee	NN	neutral	-/-/-	D
Bürgschaft	Bürgschaft	NN	neutral	-/-/-	D
Bürgschaftsnehmer	Bürgschaftsnehmer	NN	neutral	-/-/-	D
Cartoon	Cartoon	NN	neutral	-/-/-	D
Chassis	Chassis	NN	neutral	-/-/-	D
Cherub	Cherub	NN	neutral	-/-/-	D
Chevreau	Chevreau	NN	neutral	-/-/-	D
Chevreauleder	Chevreauleder	NN	neutral	-/-/-	D
Chiffre	Chiffre	NN	neutral	-/-/-	D
Chiffrierschlüssel	Chiffrierschlüssel	NN	neutral	-/-/-	D
Choral	Choral	NN	neutral	0.5/0/0.5	D
Chorraum	Chorraum	NN	neutral	-/-/-	D
Chrysantheme	Chrysantheme	NN	neutral	-/-/-	D
Clique	Clique	NN	neutral	-/-/-	D
Dachschräge	Dachschräge	NN	neutral	-/-/-	D
Darsteller	Darsteller	NN	neutral	0.333333/0.333333/0.333333	D
Darstellung	Darstellung	NN	neutral	0.222222/0.444444/0.333333	D
Datenoase	Datenoase	NN	neutral	-/-/-	D
Dauer	Dauer	NN	neutral	0.117647/0.558824/0.323529	D
Dauerhaftigkeit	Dauerhaftigkeit	NN	neutral	-/-/-	D
Daumen	Daumen	NN	neutral	0.444444/0.444444/0.111111	D
Deckband	Deckband	NN	neutral	-/-/-	D
Deckelkorb	Deckelkorb	NN	neutral	-/-/-	D
Deckfalte	Deckfalte	NN	neutral	-/-/-	D
Deckstütze	Deckstütze	NN	neutral	-/-/-	D
Deduktion	Deduktion	NN	neutral	-/-/-	D
Definiertheit	Definiertheit	NN	neutral	-/-/-	D
Delkredere	Delkredere	NN	neutral	-/-/-	D
Denken	Denken	NN	neutral	0.245283/0.462264/0.292453	D
Denkungsart	Denkungsart	NN	neutral	-/-/-	D
Depotfund	Depotfund	NN	neutral	-/-/-	D
Destillationsapparat	Destillationsapparat	NN	neutral	-/-/-	D
Destillationsblase	Destillationsblase	NN	neutral	-/-/-	D
Dia	Dia	NN	neutral	-/-/-	D
Diapositiv	Diapositiv	NN	neutral	-/-/-	D
Dichtung	Dichtung	NN	neutral	0.2/0.7/0.1	D
Dichtungsfilzstreifen	Dichtungsfilzstreifen	NN	neutral	-/-/-	D
Diele	Diele	NN	neutral	-/-/-	D
Dienstbot	Dienstbot	NN	neutral	-/-/-	D
Dienstbotin	Dienstbotin	NN	neutral	-/-/-	D
Dienstgrad	Dienstgrad	NN	neutral	-/-/-	D
Dienstrang	Dienstrang	NN	neutral	-/-/-	D
Differenz	Differenz	NN	neutral	0/1/0	D
Differenzbetrag	Differenzbetrag	NN	neutral	-/-/-	D
Digitalzeichen	Digitalzeichen	NN	neutral	-/-/-	D
Ding	Ding	NN	neutral	0.271605/0.561728/0.166667	D
Diplomatie	Diplomatie	NN	neutral	-/-/-	D
Distribution	Distribution	NN	neutral	0/0/1	D
Drahtkorbbuhne	Drahtkorbbuhne	NN	neutral	-/-/-	D
Drahtschotterbuhne	Drahtschotterbuhne	NN	neutral	-/-/-	D
Drall	Drall	NN	neutral	-/-/-	D
Drehdurchmesser	Drehdurchmesser	NN	neutral	-/-/-	D
Drehscheibe	Drehscheibe	NN	neutral	-/-/-	D
Drehung	Drehung	NN	neutral	-/-/-	D
Drosselklappe	Drosselklappe	NN	neutral	-/-/-	D
Drosselspule	Drosselspule	NN	neutral	-/-/-	D
Druckluft	Druckluft	NN	neutral	-/-/-	D
Druckpresse	Druckpresse	NN	neutral	-/-/-	D
Druckstoß	Druckstoß	NN	neutral	-/-/-	D
Durchblick	Durchblick	NN	neutral	-/-/-	D
Durchfahrtshöhe	Durchfahrtshöhe	NN	neutral	-/-/-	D
Durchführung	Durchführung	NN	neutral	1/0/0	D
Durchschlagpapier	Durchschlagpapier	NN	neutral	-/-/-	D
Dämmerung	Dämmerung	NN	neutral	1/0/0	D
Dämpfung	Dämpfung	NN	neutral	0/1/0	D
Dämpfungsverhältnis	Dämpfungsverhältnis	NN	neutral	-/-/-	D
Ebene	Ebene	NN	neutral	0.25/0.75/0	D
Effektivverzinsung	Effektivverzinsung	NN	neutral	-/-/-	D
Ehefähigkeitszeugnis	Ehefähigkeitszeugnis	NN	neutral	-/-/-	D
Eigenkapitaldecke	Eigenkapitaldecke	NN	neutral	-/-/-	D
Eigenschaft	Eigenschaft	NN	neutral	0.333333/0.4/0.266667	D
Einbildungskraft	Einbildungskraft	NN	neutral	-/-/-	D
Einfachheit	Einfachheit	NN	neutral	0.666667/0.333333/0	D
Einfall	Einfall	NN	neutral	0/1/0	D
Einflugloch	Einflugloch	NN	neutral	-/-/-	D
Einfärbemittel	Einfärbemittel	NN	neutral	-/-/-	D
Einkunft	Einkunft	NN	neutral	-/-/-	D
Einstellung	Einstellung	NN	neutral	0.296296/0.37037/0.333333	D
Eintopf	Eintopf	NN	neutral	-/-/-	D
Eintopfgericht	Eintopfgericht	NN	neutral	-/-/-	D
Einziehschacht	Einziehschacht	NN	neutral	-/-/-	D
Elektronenbeschuss	Elektronenbeschuss	NN	neutral	-/-/-	D
Elektroschock-Gürtel	Elektroschock-Gürtel	NN	neutral	-/-/-	D
Elfmeter	Elfmeter	NN	neutral	-/-/-	D
Elter	Elter	NN	neutral	0.526316/0.315789/0.157895	D
Emotion	Emotion	NN	neutral	0.6/0.2/0.2	D
Empfangsbestätigung	Empfangsbestätigung	NN	neutral	-/-/-	D
Empfindung	Empfindung	NN	neutral	-/-/-	D
Endneigung	Endneigung	NN	neutral	-/-/-	D
Enkelgesellschaft	Enkelgesellschaft	NN	neutral	-/-/-	D
Entstellung	Entstellung	NN	neutral	-/-/-	D
Entwerter	Entwerter	NN	neutral	-/-/-	D
Entwurf	Entwurf	NN	neutral	-/-/-	D
Entwurfsziel	Entwurfsziel	NN	neutral	-/-/-	D
Erfindung	Erfindung	NN	neutral	0.571429/0.142857/0.285714	D
Ergriffenheit	Ergriffenheit	NN	neutral	-/-/-	D
Ergussgestein	Ergussgestein	NN	neutral	-/-/-	D
Erkenntnisbereich	Erkenntnisbereich	NN	neutral	-/-/-	D
Ernährung	Ernährung	NN	neutral	1/0/0	D
Erprobung	Erprobung	NN	neutral	-/-/-	D
Erregung	Erregung	NN	neutral	-/-/-	D
Ersatz	Ersatz	NN	neutral	0.148936/0.446809/0.404255	D
Erwartung	Erwartung	NN	neutral	0.271429/0.457143/0.271429	D
Erwartungswert	Erwartungswert	NN	neutral	-/-/-	D
Erziehungsberechtigte	Erziehungsberechtigte	NN	neutral	-/-/-	D
Erzählung	Erzählung	NN	neutral	-/-/-	D
Europäische	Europäische	NN	neutral	-/-/-	D
Exeget	Exeget	NN	neutral	-/-/-	D
Exegetin	Exegetin	NN	neutral	-/-/-	D
Exemplar	Exemplar	NN	neutral	0.125/0.625/0.25	D
Experiment	Experiment	NN	neutral	0.333333/0.333333/0.333333	D
Expertenkommission	Expertenkommission	NN	neutral	-/-/-	D
Fadenreiniger	Fadenreiniger	NN	neutral	-/-/-	D
Fahrzeugfolge	Fahrzeugfolge	NN	neutral	-/-/-	D
Fakt	Fakt	NN	neutral	0.5/0.5/0	D
Faktum	Faktum	NN	neutral	0.5/0.25/0.25	D
Farbe	Farbe	NN	neutral	0.313433/0.328358/0.358209	D
Farbstich	Farbstich	NN	neutral	-/-/-	D
Farbton	Farbton	NN	neutral	-/-/-	D
Farbtongleichheit	Farbtongleichheit	NN	neutral	-/-/-	D
Fechtbruder	Fechtbruder	NN	neutral	-/-/-	D
Federkraft	Federkraft	NN	neutral	-/-/-	D
Feldstärke	Feldstärke	NN	neutral	-/-/-	D
Fensternische	Fensternische	NN	neutral	-/-/-	D
Festung	Festung	NN	neutral	-/-/-	D
Finanzdiplomatie	Finanzdiplomatie	NN	neutral	-/-/-	D
Fixativ	Fixativ	NN	neutral	-/-/-	D
Fixierbad	Fixierbad	NN	neutral	-/-/-	D
Fixierer	Fixierer	NN	neutral	-/-/-	D
Flachspan	Flachspan	NN	neutral	-/-/-	D
Flamme	Flamme	NN	neutral	0.25/0.5/0.25	D
Fleischergeselle	Fleischergeselle	NN	neutral	-/-/-	D
Fleischerhandwerk	Fleischerhandwerk	NN	neutral	-/-/-	D
Flor	Flor	NN	neutral	0/0/1	D
Fluchtburg	Fluchtburg	NN	neutral	-/-/-	D
Fluchtstange	Fluchtstange	NN	neutral	-/-/-	D
Fluglage	Fluglage	NN	neutral	-/-/-	D
Folgerung	Folgerung	NN	neutral	-/-/-	D
Freisetzung	Freisetzung	NN	neutral	-/-/-	D
Fremdatom	Fremdatom	NN	neutral	-/-/-	D
Fremdfinanzierungsgrad	Fremdfinanzierungsgrad	NN	neutral	-/-/-	D
Fußnote	Fußnote	NN	neutral	-/-/-	D
Färbemittel	Färbemittel	NN	neutral	-/-/-	D
Färberröte	Färberröte	NN	neutral	-/-/-	D
Färberöte	Färberöte	NN	neutral	-/-/-	D
Garndrehung	Garndrehung	NN	neutral	-/-/-	D
Gartenfuchsschwanz	Gartenfuchsschwanz	NN	neutral	-/-/-	D
Geblüt	Geblüt	NN	neutral	-/-/-	D
Gebot	Gebot	NN	neutral	-/-/-	D
Gebärdenspiel	Gebärdenspiel	NN	neutral	-/-/-	D
Gedanke	Gedanke	NN	neutral	0.785714/0.214286/0	D
Gedankenstrich	Gedankenstrich	NN	neutral	-/-/-	D
Gegebenheit	Gegebenheit	NN	neutral	0.5/0/0.5	D
Geistesart	Geistesart	NN	neutral	-/-/-	D
Geisteshaltung	Geisteshaltung	NN	neutral	-/-/-	D
Gemütsart	Gemütsart	NN	neutral	-/-/-	D
Gemütsverfassung	Gemütsverfassung	NN	neutral	-/-/-	D
Gericht	Gericht	NN	neutral	1/0/0	D
Gerichtsentscheidung	Gerichtsentscheidung	NN	neutral	-/-/-	D
Gerichtshof	Gerichtshof	NN	neutral	-/-/-	D
Gerichtsurteil	Gerichtsurteil	NN	neutral	-/-/-	D
Geschichte	Geschichte	NN	neutral	0.478261/0.217391/0.304348	D
Geschmack	Geschmack	NN	neutral	0.292135/0.47191/0.235955	D
Geschmacksrichtung	Geschmacksrichtung	NN	neutral	1/0/0	D
Geschwindigkeit	Geschwindigkeit	NN	neutral	0.48/0.28/0.24	D
Gesetz	Gesetz	NN	neutral	0/0/1	D
Gesichtswinkel	Gesichtswinkel	NN	neutral	-/-/-	D
Gewicht	Gewicht	NN	neutral	0.434783/0.369565/0.195652	D
Gewisse	Gewisse	NN	neutral	0.625/0.25/0.125	D
Gewohnheit	Gewohnheit	NE	neutral	-/-/-	D
Gewächshaus	Gewächshaus	NN	neutral	-/-/-	D
Ghettoblaster	Ghettoblaster	NE	neutral	-/-/-	D
Gießbach	Gießbach	NN	neutral	-/-/-	D
Gittervorspannung	Gittervorspannung	NN	neutral	-/-/-	D
Gleisner	Gleisner	NE	neutral	-/-/-	D
Gott	Gott	NN	neutral	0.214286/0.642857/0.142857	D
